wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,key_plot_id,county_names,county_fips,population_served,date_start,date_end,detect_prop_15d,percentile,sampling_prior,first_sample_date,ptc_15d,sample_location_specify
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-31,2022-08-14,75,67.4,yes,2021-10-14,27626,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-01,2022-08-15,75,67.4,yes,2021-10-14,27626,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-02,2022-08-16,80,64.8,yes,2021-10-14,3328,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-03,2022-08-17,100,64.8,yes,2021-10-14,-33,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-04,2022-08-18,100,72.0,yes,2021-10-14,-88,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-05,2022-08-19,100,72.0,yes,2021-10-14,-87,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-06,2022-08-20,100,72.0,yes,2021-10-14,-87,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-07,2022-08-21,100,72.0,yes,2021-10-14,-87,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-08,2022-08-22,100,72.0,yes,2021-10-14,-87,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-09,2022-08-23,100,62.0,yes,2021-10-14,-91,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-10,2022-08-24,100,62.0,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-11,2022-08-25,100,64.0,yes,2021-10-14,-82,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-12,2022-08-26,100,64.0,yes,2021-10-14,-41,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-13,2022-08-27,100,64.0,yes,2021-10-14,-41,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-14,2022-08-28,100,64.0,yes,2021-10-14,-41,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-15,2022-08-29,100,64.0,yes,2021-10-14,-41,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-16,2022-08-30,100,60.0,yes,2021-10-14,22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-17,2022-08-31,100,60.0,yes,2021-10-14,945,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-18,2022-09-01,100,54.2,yes,2021-10-14,274,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-19,2022-09-02,100,54.2,yes,2021-10-14,108,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-20,2022-09-03,100,54.2,yes,2021-10-14,108,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-21,2022-09-04,100,54.2,yes,2021-10-14,108,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-22,2022-09-05,100,54.2,yes,2021-10-14,108,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-23,2022-09-06,100,60.2,yes,2021-10-14,156,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-24,2022-09-07,100,60.2,yes,2021-10-14,-37,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-25,2022-09-08,80,52.6,yes,2021-10-14,-97,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-26,2022-09-09,75,52.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-27,2022-09-10,75,52.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-28,2022-09-11,75,52.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-29,2022-09-12,75,52.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-30,2022-09-13,80,48.8,yes,2021-10-14,-76,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-08-31,2022-09-14,75,48.8,yes,2021-10-14,-50,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-01,2022-09-15,80,48.6,yes,2021-10-14,76,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-02,2022-09-16,75,48.6,yes,2021-10-14,741,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-03,2022-09-17,75,48.6,yes,2021-10-14,741,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-04,2022-09-18,75,48.6,yes,2021-10-14,741,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-05,2022-09-19,75,48.6,yes,2021-10-14,741,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-06,2022-09-20,80,50.2,yes,2021-10-14,372,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-07,2022-09-21,75,50.2,yes,2021-10-14,9777,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-08,2022-09-22,60,36.2,yes,2021-10-14,59,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-09,2022-09-23,75,36.2,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-10,2022-09-24,75,36.2,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-11,2022-09-25,75,36.2,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-09-12,2022-09-26,75,36.2,yes,2021-10-14,-99,
